InnoDB: using atomic writes.
2021-05-07  9:30:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=357] with future log sequence number 2366921
2021-05-07  9:30:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=219] with future log sequence number 2366877
2021-05-07  9:30:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=356] with future log sequence number 2366877
2021-05-07  9:30:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=218] with future log sequence number 2366833
2021-05-07  9:30:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=355] with future log sequence number 2366833
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 2237016 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 2342688 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 2336895 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 2336895 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 2336934 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 2336934 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 2341126 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 2341126 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 1818592 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 1818592 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 2341165 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 2341165 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 1818686 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 1818686 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 2341204 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 2341204 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 2341243 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 2341243 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 2341282 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 2341282 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 1818764 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 1818764 is in the future! Current system log sequence number 300306.
2021-05-07  9:30:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
